id_transaccion,id_cliente_origen,id_cliente_destino,tipo_transaccion,monto,fecha_hora,etiqueta_lavado
TX-0023281,CLI-03597,CLI-03275,SPEI_ENVIADO,234.79,2026-06-10 22:21:22,0
TX-0018827,CLI-02912,SISTEMA,COMPRA_TARJETA,51022.61,2026-06-10 22:23:22,0
TX-0022886,CLI-03536,SISTEMA,DEPOSITO_EFECTIVO,918.38,2026-06-10 22:26:22,0
TX-0003767,CLI-00571,SISTEMA,RETIRO_CAJERO,2904.64,2026-06-10 22:27:22,0
TX-0025249,CLI-03898,SISTEMA,SPEI_RECIBIDO,4741.99,2026-06-10 22:32:22,0
TX-0026264,CLI-04046,SISTEMA,COMPRA_TARJETA,1000.35,2026-06-10 22:33:22,0
TX-0031176,CLI-04797,SISTEMA,RETIRO_CAJERO,2963.35,2026-06-10 22:34:22,0
TX-0012495,CLI-01928,SISTEMA,RETIRO_CAJERO,8409.72,2026-06-10 22:34:22,0
TX-0019437,CLI-03012,SISTEMA,SPEI_RECIBIDO,196.44,2026-06-10 22:37:22,0
TX-0028196,CLI-04340,SISTEMA,DEPOSITO_EFECTIVO,13120.69,2026-06-10 22:41:22,0
TX-0028657,CLI-04412,CLI-00004,SPEI_ENVIADO,313.0,2026-06-10 22:43:22,0
TX-0016554,CLI-02565,SISTEMA,DEPOSITO_EFECTIVO,438.88,2026-06-10 22:46:22,0
TX-0012986,CLI-02008,SISTEMA,SPEI_RECIBIDO,706.94,2026-06-10 22:48:22,0
TX-0001336,CLI-00202,SISTEMA,DEPOSITO_EFECTIVO,109.39,2026-06-10 22:55:22,0
TX-0015326,CLI-02376,SISTEMA,COMPRA_TARJETA,10033.24,2026-06-10 22:55:22,0
TX-0020614,CLI-03193,SISTEMA,DEPOSITO_EFECTIVO,9417.68,2026-06-10 22:56:22,0
TX-0032484,CLI-04990,SISTEMA,COMPRA_TARJETA,7938.03,2026-06-10 22:56:22,0
TX-0013924,CLI-02157,CLI-02993,SPEI_ENVIADO,238.26,2026-06-10 22:57:22,0
TX-0008043,CLI-01238,SISTEMA,COMPRA_TARJETA,2944.61,2026-06-10 22:58:22,0
TX-0027867,CLI-04292,SISTEMA,SPEI_RECIBIDO,7339.95,2026-06-10 22:58:22,0
TX-0021098,CLI-03264,SISTEMA,SPEI_RECIBIDO,567.32,2026-06-10 23:00:22,0
TX-0029819,CLI-04594,SISTEMA,DEPOSITO_EFECTIVO,437.58,2026-06-10 23:02:22,0
TX-0009845,CLI-01510,SISTEMA,COMPRA_TARJETA,1332.46,2026-06-10 23:02:22,0
TX-0029016,CLI-04468,SISTEMA,SPEI_RECIBIDO,463.76,2026-06-10 23:02:22,0
TX-0010297,CLI-01582,SISTEMA,COMPRA_TARJETA,431.23,2026-06-10 23:03:22,0
TX-0032181,CLI-04945,CLI-02889,SPEI_ENVIADO,131.89,2026-06-10 23:03:22,0
TX-0005217,CLI-00803,SISTEMA,SPEI_RECIBIDO,845.66,2026-06-10 23:04:22,0
TX-0020538,CLI-03183,SISTEMA,COMPRA_TARJETA,532.58,2026-06-10 23:04:22,0
TX-0005568,CLI-00855,CLI-04975,SPEI_ENVIADO,2071.94,2026-06-10 23:06:22,0
TX-0017574,CLI-02722,SISTEMA,DEPOSITO_EFECTIVO,977.36,2026-06-10 23:06:22,0
TX-0005639,CLI-00866,SISTEMA,COMPRA_TARJETA,146.1,2026-06-10 23:07:22,0
TX-0005845,CLI-00897,SISTEMA,DEPOSITO_EFECTIVO,24127.96,2026-06-10 23:08:22,0
TX-0001842,CLI-00275,SISTEMA,RETIRO_CAJERO,2358.36,2026-06-10 23:11:22,0
TX-0017825,CLI-02758,SISTEMA,RETIRO_CAJERO,827.45,2026-06-10 23:16:22,0
TX-0028932,CLI-04454,CLI-02867,SPEI_ENVIADO,697.24,2026-06-10 23:17:22,0
TX-0028942,CLI-04456,SISTEMA,DEPOSITO_EFECTIVO,1692.94,2026-06-10 23:19:22,0
TX-0029348,CLI-04517,CLI-01994,SPEI_ENVIADO,99.62,2026-06-10 23:20:22,0
TX-0031482,CLI-04842,SISTEMA,SPEI_RECIBIDO,2888.78,2026-06-10 23:21:22,0
TX-0029548,CLI-04549,CLI-04947,SPEI_ENVIADO,942.37,2026-06-10 23:21:22,0
TX-0022501,CLI-03476,SISTEMA,SPEI_RECIBIDO,630.21,2026-06-10 23:22:22,0
TX-0030580,CLI-04708,CLI-02509,SPEI_ENVIADO,277.13,2026-06-10 23:22:22,0
TX-0022637,CLI-03498,SISTEMA,COMPRA_TARJETA,187.74,2026-06-10 23:26:22,0
TX-0026280,CLI-04048,SISTEMA,DEPOSITO_EFECTIVO,612.14,2026-06-10 23:27:22,0
TX-0012681,CLI-01957,SISTEMA,COMPRA_TARJETA,8601.47,2026-06-10 23:27:22,0
TX-0030185,CLI-04650,SISTEMA,COMPRA_TARJETA,256.8,2026-06-10 23:31:22,0
TX-0025802,CLI-03981,SISTEMA,RETIRO_CAJERO,727.33,2026-06-10 23:31:22,0
TX-0025558,CLI-03944,SISTEMA,COMPRA_TARJETA,3176.79,2026-06-10 23:32:22,0
TX-0027453,CLI-04232,SISTEMA,SPEI_RECIBIDO,1407.86,2026-06-10 23:32:22,0
TX-0000081,CLI-00012,SISTEMA,SPEI_RECIBIDO,1006.14,2026-06-10 23:34:22,0
TX-0020816,CLI-03222,SISTEMA,RETIRO_CAJERO,55225.34,2026-06-10 23:37:22,0
TX-0013273,CLI-02055,SISTEMA,DEPOSITO_EFECTIVO,4528.79,2026-06-10 23:37:22,0
TX-0019402,CLI-03008,SISTEMA,RETIRO_CAJERO,105.68,2026-06-10 23:38:22,0
TX-0022323,CLI-03451,SISTEMA,DEPOSITO_EFECTIVO,633.57,2026-06-10 23:39:22,0
TX-0000315,CLI-00047,CLI-01210,SPEI_ENVIADO,20601.46,2026-06-10 23:43:22,0
TX-0016671,CLI-02582,SISTEMA,COMPRA_TARJETA,257.19,2026-06-10 23:43:22,0
TX-0011266,CLI-01734,SISTEMA,SPEI_RECIBIDO,3748.39,2026-06-10 23:43:22,0
TX-0002610,CLI-00396,SISTEMA,DEPOSITO_EFECTIVO,1098.61,2026-06-10 23:43:22,0
TX-0030291,CLI-04668,SISTEMA,RETIRO_CAJERO,2756.83,2026-06-10 23:43:22,0
TX-0029161,CLI-04490,CLI-00437,SPEI_ENVIADO,1981.25,2026-06-10 23:45:22,0
TX-0027884,CLI-04295,SISTEMA,DEPOSITO_EFECTIVO,441.42,2026-06-10 23:47:22,0
TX-0022880,CLI-03536,SISTEMA,RETIRO_CAJERO,258.24,2026-06-10 23:48:22,0
TX-0003163,CLI-00481,SISTEMA,SPEI_RECIBIDO,26492.91,2026-06-10 23:51:22,0
TX-0017685,CLI-02739,SISTEMA,COMPRA_TARJETA,974.0,2026-06-10 23:52:22,0
TX-0029103,CLI-04481,CLI-04594,SPEI_ENVIADO,187.54,2026-06-10 23:52:22,0
TX-0019140,CLI-02962,CLI-02934,SPEI_ENVIADO,11926.05,2026-06-10 23:56:22,0
TX-0002774,CLI-00419,SISTEMA,DEPOSITO_EFECTIVO,6028.59,2026-06-10 23:57:22,0
TX-0020603,CLI-03191,CLI-02745,SPEI_ENVIADO,805.97,2026-06-10 23:59:22,0
TX-0029674,CLI-04568,SISTEMA,DEPOSITO_EFECTIVO,30231.7,2026-06-10 23:59:22,0
TX-0013419,CLI-02080,CLI-01217,SPEI_ENVIADO,240.54,2026-06-11 00:00:22,0
TX-0013947,CLI-02159,SISTEMA,RETIRO_CAJERO,321.72,2026-06-11 00:01:22,0
TX-0010592,CLI-01628,SISTEMA,SPEI_RECIBIDO,482.84,2026-06-11 00:03:22,0
TX-0006634,CLI-01023,SISTEMA,COMPRA_TARJETA,69800.42,2026-06-11 00:04:22,0
TX-0012271,CLI-01894,SISTEMA,SPEI_RECIBIDO,3926.51,2026-06-11 00:04:22,0
TX-0026316,CLI-04053,SISTEMA,DEPOSITO_EFECTIVO,449.91,2026-06-11 00:05:22,0
TX-0028426,CLI-04374,CLI-00702,SPEI_ENVIADO,42122.25,2026-06-11 00:06:22,0
TX-0008672,CLI-01331,SISTEMA,COMPRA_TARJETA,103.53,2026-06-11 00:07:22,0
TX-0032142,CLI-04938,SISTEMA,COMPRA_TARJETA,225.26,2026-06-11 00:09:22,0
TX-0011040,CLI-01700,CLI-02035,SPEI_ENVIADO,14747.71,2026-06-11 00:12:22,0
TX-0006814,CLI-01051,SISTEMA,DEPOSITO_EFECTIVO,469.49,2026-06-11 00:13:22,0
TX-0007829,CLI-01204,SISTEMA,SPEI_RECIBIDO,132.01,2026-06-11 00:13:22,0
TX-0031964,CLI-04912,SISTEMA,COMPRA_TARJETA,116.88,2026-06-11 00:15:22,0
TX-0021053,CLI-03258,CLI-01697,SPEI_ENVIADO,2137.43,2026-06-11 00:15:22,0
TX-0019905,CLI-03086,CLI-02527,SPEI_ENVIADO,268.41,2026-06-11 00:16:22,0
TX-0030581,CLI-04708,SISTEMA,COMPRA_TARJETA,930.06,2026-06-11 00:22:22,0
TX-0023606,CLI-03648,SISTEMA,SPEI_RECIBIDO,6097.68,2026-06-11 00:23:22,0
TX-0006659,CLI-01027,CLI-03584,SPEI_ENVIADO,241.03,2026-06-11 00:23:22,0
TX-0010760,CLI-01660,SISTEMA,DEPOSITO_EFECTIVO,600.41,2026-06-11 00:23:22,0
TX-0007573,CLI-01166,CLI-00732,SPEI_ENVIADO,444.06,2026-06-11 00:25:22,0
TX-0015919,CLI-02465,SISTEMA,SPEI_RECIBIDO,3539.0,2026-06-11 00:25:22,0
TX-0024644,CLI-03802,SISTEMA,RETIRO_CAJERO,687.08,2026-06-11 00:27:22,0
TX-0019139,CLI-02962,CLI-01330,SPEI_ENVIADO,3884.28,2026-06-11 00:28:22,0
TX-0030370,CLI-04678,CLI-03447,SPEI_ENVIADO,603.23,2026-06-11 00:30:22,0
TX-0006348,CLI-00978,SISTEMA,RETIRO_CAJERO,2091.07,2026-06-11 00:32:22,0
TX-0020500,CLI-03176,SISTEMA,COMPRA_TARJETA,188.83,2026-06-11 00:33:22,0
TX-0011824,CLI-01822,SISTEMA,SPEI_RECIBIDO,1011.14,2026-06-11 00:35:22,0
TX-0008201,CLI-01262,CLI-04093,SPEI_ENVIADO,804.42,2026-06-11 00:39:22,0
TX-0004852,CLI-00752,SISTEMA,RETIRO_CAJERO,34745.38,2026-06-11 00:40:22,0
TX-0032121,CLI-04935,SISTEMA,DEPOSITO_EFECTIVO,1638.66,2026-06-11 00:42:22,0
TX-0025672,CLI-03961,SISTEMA,DEPOSITO_EFECTIVO,192.35,2026-06-11 00:42:22,0
TX-0004741,CLI-00731,SISTEMA,SPEI_RECIBIDO,179.23,2026-06-11 00:43:22,0
TX-0010362,CLI-01590,SISTEMA,COMPRA_TARJETA,1528.02,2026-06-11 00:43:22,0
TX-0016283,CLI-02521,CLI-04400,SPEI_ENVIADO,2387.8,2026-06-11 00:47:22,0
TX-0020270,CLI-03144,SISTEMA,COMPRA_TARJETA,14479.84,2026-06-11 00:47:22,0
TX-0009704,CLI-01489,SISTEMA,SPEI_RECIBIDO,1130.57,2026-06-11 00:47:22,0
TX-0019297,CLI-02989,SISTEMA,RETIRO_CAJERO,131.17,2026-06-11 00:47:22,0
TX-0028368,CLI-04365,SISTEMA,COMPRA_TARJETA,326.65,2026-06-11 00:50:22,0
TX-0008811,CLI-01352,CLI-00218,SPEI_ENVIADO,8249.39,2026-06-11 00:52:22,0
TX-0014657,CLI-02271,SISTEMA,DEPOSITO_EFECTIVO,660.37,2026-06-11 00:55:22,0
TX-0024333,CLI-03755,SISTEMA,COMPRA_TARJETA,1882.46,2026-06-11 00:56:22,0
TX-0017648,CLI-02732,SISTEMA,COMPRA_TARJETA,497.56,2026-06-11 00:59:22,0
TX-0029878,CLI-04603,SISTEMA,SPEI_RECIBIDO,5128.64,2026-06-11 00:59:22,0
TX-0017935,CLI-02774,SISTEMA,SPEI_RECIBIDO,1108.3,2026-06-11 01:00:22,0
TX-0028286,CLI-04352,SISTEMA,SPEI_RECIBIDO,446.52,2026-06-11 01:00:22,0
TX-0031168,CLI-04796,SISTEMA,DEPOSITO_EFECTIVO,1498.28,2026-06-11 01:05:22,0
TX-0029664,CLI-04566,SISTEMA,DEPOSITO_EFECTIVO,13954.68,2026-06-11 01:05:22,0
TX-0026006,CLI-04009,SISTEMA,SPEI_RECIBIDO,247.23,2026-06-11 01:06:22,0
TX-0021260,CLI-03287,SISTEMA,DEPOSITO_EFECTIVO,3089.9,2026-06-11 01:07:22,0
TX-0005017,CLI-00775,SISTEMA,DEPOSITO_EFECTIVO,7017.08,2026-06-11 01:09:22,0
TX-0000463,CLI-00073,SISTEMA,RETIRO_CAJERO,2654.24,2026-06-11 01:13:22,0
TX-0021800,CLI-03370,CLI-04191,SPEI_ENVIADO,365.93,2026-06-11 01:13:22,0
TX-0029554,CLI-04550,SISTEMA,SPEI_RECIBIDO,7676.01,2026-06-11 01:14:22,0
TX-0015376,CLI-02383,CLI-01177,SPEI_ENVIADO,186.32,2026-06-11 01:17:22,0
TX-0014554,CLI-02257,SISTEMA,RETIRO_CAJERO,196.56,2026-06-11 01:18:22,0
TX-0031664,CLI-04869,SISTEMA,DEPOSITO_EFECTIVO,11403.1,2026-06-11 01:20:22,0
TX-0010703,CLI-01648,SISTEMA,COMPRA_TARJETA,1799.6,2026-06-11 01:21:22,0
TX-0021848,CLI-03376,SISTEMA,COMPRA_TARJETA,2328.35,2026-06-11 01:23:22,0
TX-0014449,CLI-02240,SISTEMA,COMPRA_TARJETA,2308.69,2026-06-11 01:25:22,0
TX-0026714,CLI-04112,CLI-01526,SPEI_ENVIADO,2536.19,2026-06-11 01:27:22,0
TX-0004214,CLI-00645,SISTEMA,SPEI_RECIBIDO,255.26,2026-06-11 01:29:22,0
TX-0026384,CLI-04064,SISTEMA,RETIRO_CAJERO,597.38,2026-06-11 01:30:22,0
TX-0006498,CLI-01002,SISTEMA,RETIRO_CAJERO,555.83,2026-06-11 01:32:22,0
TX-0030301,CLI-04670,CLI-01236,SPEI_ENVIADO,11171.11,2026-06-11 01:33:22,0
TX-0029684,CLI-04569,CLI-03279,SPEI_ENVIADO,2799.15,2026-06-11 01:33:22,0
TX-0025291,CLI-03903,SISTEMA,RETIRO_CAJERO,24276.77,2026-06-11 01:34:22,0
TX-0001878,CLI-00281,SISTEMA,COMPRA_TARJETA,2932.28,2026-06-11 01:34:22,0
TX-0031537,CLI-04851,SISTEMA,DEPOSITO_EFECTIVO,7841.78,2026-06-11 01:36:22,0
TX-0021838,CLI-03375,SISTEMA,DEPOSITO_EFECTIVO,537.14,2026-06-11 01:36:22,0
TX-0027705,CLI-04268,SISTEMA,SPEI_RECIBIDO,2623.75,2026-06-11 01:36:22,0
TX-0000809,CLI-00124,SISTEMA,COMPRA_TARJETA,37083.66,2026-06-11 01:37:22,0
TX-0006353,CLI-00979,CLI-03926,SPEI_ENVIADO,308.74,2026-06-11 01:37:22,0
TX-0004654,CLI-00717,SISTEMA,COMPRA_TARJETA,3963.63,2026-06-11 01:37:22,0
TX-0024778,CLI-03825,SISTEMA,COMPRA_TARJETA,548.79,2026-06-11 01:38:22,0
TX-0018244,CLI-02823,CLI-03331,SPEI_ENVIADO,156.33,2026-06-11 01:40:22,0
TX-0013986,CLI-02165,SISTEMA,RETIRO_CAJERO,1380.9,2026-06-11 01:43:22,0
TX-0032286,CLI-04960,SISTEMA,DEPOSITO_EFECTIVO,27.71,2026-06-11 01:48:22,0
TX-0015000,CLI-02326,SISTEMA,DEPOSITO_EFECTIVO,1243.52,2026-06-11 01:48:22,0
TX-0015580,CLI-02412,SISTEMA,SPEI_RECIBIDO,2227.57,2026-06-11 01:49:22,0
TX-0009422,CLI-01447,SISTEMA,COMPRA_TARJETA,46355.13,2026-06-11 01:49:22,0
TX-0023826,CLI-03682,SISTEMA,SPEI_RECIBIDO,2793.98,2026-06-11 01:51:22,0
TX-0000775,CLI-00119,CLI-03103,SPEI_ENVIADO,1405.35,2026-06-11 01:52:22,0
TX-0013540,CLI-02099,SISTEMA,RETIRO_CAJERO,871.1,2026-06-11 01:55:22,0
TX-0031418,CLI-04833,SISTEMA,COMPRA_TARJETA,3353.67,2026-06-11 01:55:22,0
TX-0018584,CLI-02874,SISTEMA,DEPOSITO_EFECTIVO,2384.96,2026-06-11 01:55:22,0
TX-0015138,CLI-02344,SISTEMA,COMPRA_TARJETA,10655.45,2026-06-11 01:56:22,0
TX-0021514,CLI-03327,SISTEMA,SPEI_RECIBIDO,753.41,2026-06-11 01:58:22,0
TX-0025967,CLI-04004,SISTEMA,SPEI_RECIBIDO,218.59,2026-06-11 01:59:22,0
TX-0018749,CLI-02901,SISTEMA,RETIRO_CAJERO,44990.96,2026-06-11 02:00:22,0
TX-0000255,CLI-00037,CLI-00812,SPEI_ENVIADO,181.22,2026-06-11 02:02:22,0
TX-0011917,CLI-01837,SISTEMA,SPEI_RECIBIDO,1712.44,2026-06-11 02:03:22,0
TX-0026373,CLI-04062,SISTEMA,DEPOSITO_EFECTIVO,5141.85,2026-06-11 02:04:22,0
TX-0019074,CLI-02951,CLI-04525,SPEI_ENVIADO,2876.11,2026-06-11 02:07:22,0
TX-0023833,CLI-03683,SISTEMA,SPEI_RECIBIDO,327.69,2026-06-11 02:08:22,0
TX-0006550,CLI-01009,SISTEMA,COMPRA_TARJETA,1031.32,2026-06-11 02:10:22,0
TX-0016590,CLI-02571,SISTEMA,COMPRA_TARJETA,2665.88,2026-06-11 02:15:22,0
TX-0026356,CLI-04059,SISTEMA,COMPRA_TARJETA,72422.15,2026-06-11 02:16:22,0
TX-0024071,CLI-03717,CLI-04155,SPEI_ENVIADO,3019.63,2026-06-11 02:17:22,0
TX-0015869,CLI-02455,SISTEMA,COMPRA_TARJETA,279.76,2026-06-11 02:18:22,0
TX-0001660,CLI-00250,SISTEMA,SPEI_RECIBIDO,542.55,2026-06-11 02:18:22,0
TX-0002680,CLI-00406,CLI-01367,SPEI_ENVIADO,1407.9,2026-06-11 02:21:22,0
TX-0001900,CLI-00284,SISTEMA,DEPOSITO_EFECTIVO,1449.92,2026-06-11 02:21:22,0
TX-0021702,CLI-03355,CLI-03966,SPEI_ENVIADO,7934.74,2026-06-11 02:23:22,0
TX-0002500,CLI-00379,SISTEMA,COMPRA_TARJETA,935.64,2026-06-11 02:30:22,0
TX-0013730,CLI-02128,CLI-00446,SPEI_ENVIADO,1075.29,2026-06-11 02:30:22,0
TX-0008259,CLI-01271,CLI-00411,SPEI_ENVIADO,4350.73,2026-06-11 02:31:22,0
TX-0006111,CLI-00941,CLI-03924,SPEI_ENVIADO,261.76,2026-06-11 02:32:22,0
TX-0020952,CLI-03244,SISTEMA,SPEI_RECIBIDO,1001.99,2026-06-11 02:37:22,0
TX-0003459,CLI-00524,CLI-01334,SPEI_ENVIADO,4454.49,2026-06-11 02:39:22,0
TX-0018607,CLI-02877,CLI-01777,SPEI_ENVIADO,485.47,2026-06-11 02:39:22,0
TX-0016050,CLI-02482,SISTEMA,SPEI_RECIBIDO,3581.83,2026-06-11 02:43:22,0
TX-0010681,CLI-01646,SISTEMA,SPEI_RECIBIDO,1445.53,2026-06-11 02:46:22,0
TX-0015643,CLI-02421,SISTEMA,COMPRA_TARJETA,359.14,2026-06-11 02:46:22,0
TX-0011866,CLI-01828,SISTEMA,RETIRO_CAJERO,32399.51,2026-06-11 02:47:22,0
TX-0024302,CLI-03751,SISTEMA,COMPRA_TARJETA,909.77,2026-06-11 02:47:22,0
TX-0032361,CLI-04970,SISTEMA,DEPOSITO_EFECTIVO,1762.36,2026-06-11 02:48:22,0
TX-0021309,CLI-03294,SISTEMA,RETIRO_CAJERO,3630.51,2026-06-11 02:48:22,0
TX-0030766,CLI-04734,SISTEMA,SPEI_RECIBIDO,8088.22,2026-06-11 02:50:22,0
TX-0017782,CLI-02751,SISTEMA,RETIRO_CAJERO,947.68,2026-06-11 02:50:22,0
TX-0008403,CLI-01292,SISTEMA,DEPOSITO_EFECTIVO,917.83,2026-06-11 02:52:22,0
TX-0005735,CLI-00881,SISTEMA,RETIRO_CAJERO,485.94,2026-06-11 03:00:22,0
TX-0009755,CLI-01497,SISTEMA,RETIRO_CAJERO,2501.21,2026-06-11 03:02:22,0
TX-0031659,CLI-04868,SISTEMA,SPEI_RECIBIDO,537.44,2026-06-11 03:02:22,0
TX-0024744,CLI-03818,CLI-00106,SPEI_ENVIADO,276.24,2026-06-11 03:07:22,0
TX-0003952,CLI-00601,CLI-04094,SPEI_ENVIADO,135.78,2026-06-11 03:08:22,0
TX-0014742,CLI-02286,SISTEMA,RETIRO_CAJERO,365.06,2026-06-11 03:08:22,0
TX-0003016,CLI-00459,SISTEMA,COMPRA_TARJETA,2255.29,2026-06-11 03:08:22,0
TX-0016534,CLI-02561,SISTEMA,SPEI_RECIBIDO,723.72,2026-06-11 03:11:22,0
TX-0022320,CLI-03451,SISTEMA,COMPRA_TARJETA,152.79,2026-06-11 03:11:22,0
TX-0030802,CLI-04739,SISTEMA,SPEI_RECIBIDO,9888.01,2026-06-11 03:12:22,0
TX-0025395,CLI-03920,SISTEMA,SPEI_RECIBIDO,967.39,2026-06-11 03:13:22,0
TX-0009346,CLI-01435,SISTEMA,DEPOSITO_EFECTIVO,359.42,2026-06-11 03:14:22,0
TX-0006827,CLI-01053,SISTEMA,RETIRO_CAJERO,371.87,2026-06-11 03:17:22,0
TX-0029157,CLI-04489,SISTEMA,SPEI_RECIBIDO,11081.02,2026-06-11 03:21:22,0
TX-0020415,CLI-03163,SISTEMA,COMPRA_TARJETA,334.58,2026-06-11 03:21:22,0
TX-0012226,CLI-01887,SISTEMA,SPEI_RECIBIDO,1929.44,2026-06-11 03:22:22,0
TX-0022580,CLI-03490,SISTEMA,DEPOSITO_EFECTIVO,57.92,2026-06-11 03:24:22,0
TX-0010483,CLI-01610,SISTEMA,RETIRO_CAJERO,13970.79,2026-06-11 03:24:22,0
TX-0024003,CLI-03707,SISTEMA,SPEI_RECIBIDO,45485.91,2026-06-11 03:25:22,0
TX-0001773,CLI-00265,SISTEMA,RETIRO_CAJERO,789.86,2026-06-11 03:28:22,0
TX-0014402,CLI-02233,SISTEMA,COMPRA_TARJETA,1333.79,2026-06-11 03:28:22,0
TX-0024705,CLI-03812,SISTEMA,SPEI_RECIBIDO,131.53,2026-06-11 03:29:22,0
TX-0032519,CLI-04994,SISTEMA,DEPOSITO_EFECTIVO,3694.55,2026-06-11 03:29:22,0
TX-0003407,CLI-00516,SISTEMA,SPEI_RECIBIDO,230.42,2026-06-11 03:32:22,0
TX-0008585,CLI-01318,SISTEMA,RETIRO_CAJERO,822.39,2026-06-11 03:32:22,0
TX-0013164,CLI-02036,SISTEMA,SPEI_RECIBIDO,1637.45,2026-06-11 03:33:22,0
TX-0007980,CLI-01228,CLI-04673,SPEI_ENVIADO,10477.73,2026-06-11 03:33:22,0
TX-0001953,CLI-00294,SISTEMA,DEPOSITO_EFECTIVO,35715.71,2026-06-11 03:34:22,0
TX-0019027,CLI-02944,SISTEMA,SPEI_RECIBIDO,1573.72,2026-06-11 03:35:22,0
TX-0004618,CLI-00711,SISTEMA,RETIRO_CAJERO,319.01,2026-06-11 03:35:22,0
TX-0012676,CLI-01956,SISTEMA,COMPRA_TARJETA,12893.83,2026-06-11 03:35:22,0
TX-0001282,CLI-00194,SISTEMA,DEPOSITO_EFECTIVO,50997.18,2026-06-11 03:36:22,0
TX-0005601,CLI-00860,CLI-00152,SPEI_ENVIADO,915.74,2026-06-11 03:38:22,0
TX-0029728,CLI-04578,SISTEMA,RETIRO_CAJERO,669.68,2026-06-11 03:39:22,0
TX-0022148,CLI-03425,SISTEMA,DEPOSITO_EFECTIVO,10171.92,2026-06-11 03:40:22,0
TX-0005642,CLI-00867,SISTEMA,COMPRA_TARJETA,249.97,2026-06-11 03:43:22,0
TX-0004291,CLI-00656,SISTEMA,SPEI_RECIBIDO,1360.73,2026-06-11 03:43:22,0
TX-0024260,CLI-03744,SISTEMA,DEPOSITO_EFECTIVO,500.55,2026-06-11 03:46:22,0
TX-0013979,CLI-02164,SISTEMA,RETIRO_CAJERO,629.94,2026-06-11 03:49:22,0
TX-0001999,CLI-00301,SISTEMA,DEPOSITO_EFECTIVO,2731.63,2026-06-11 03:50:22,0
TX-0003098,CLI-00470,SISTEMA,RETIRO_CAJERO,4285.56,2026-06-11 03:50:22,0
TX-0031837,CLI-04893,SISTEMA,COMPRA_TARJETA,5005.24,2026-06-11 03:51:22,0
TX-0009473,CLI-01457,SISTEMA,COMPRA_TARJETA,6188.87,2026-06-11 03:51:22,0
TX-0017330,CLI-02686,SISTEMA,DEPOSITO_EFECTIVO,29386.02,2026-06-11 03:52:22,0
TX-0014511,CLI-02250,CLI-04756,SPEI_ENVIADO,6293.75,2026-06-11 03:52:22,0
TX-0025557,CLI-03944,SISTEMA,DEPOSITO_EFECTIVO,3483.1,2026-06-11 03:57:22,0
TX-0023614,CLI-03649,SISTEMA,COMPRA_TARJETA,4655.22,2026-06-11 04:00:22,0
TX-0012595,CLI-01944,CLI-00422,SPEI_ENVIADO,1064.07,2026-06-11 04:02:22,0
TX-0003639,CLI-00551,CLI-00278,SPEI_ENVIADO,772.17,2026-06-11 04:02:22,0
TX-0023150,CLI-03577,SISTEMA,DEPOSITO_EFECTIVO,7632.71,2026-06-11 04:02:22,0
TX-0011095,CLI-01710,SISTEMA,SPEI_RECIBIDO,13746.62,2026-06-11 04:03:22,0
TX-0020058,CLI-03109,SISTEMA,DEPOSITO_EFECTIVO,693.48,2026-06-11 04:08:22,0
TX-0022611,CLI-03495,SISTEMA,SPEI_RECIBIDO,796.97,2026-06-11 04:08:22,0
TX-0012467,CLI-01924,SISTEMA,SPEI_RECIBIDO,471.82,2026-06-11 04:10:22,0
TX-0026633,CLI-04100,SISTEMA,COMPRA_TARJETA,8471.52,2026-06-11 04:10:22,0
TX-0006226,CLI-00958,SISTEMA,DEPOSITO_EFECTIVO,9244.83,2026-06-11 04:11:22,0
TX-0015331,CLI-02377,SISTEMA,SPEI_RECIBIDO,3217.98,2026-06-11 04:11:22,0
TX-0008415,CLI-01294,SISTEMA,COMPRA_TARJETA,52291.3,2026-06-11 04:12:22,0
TX-0005523,CLI-00848,SISTEMA,RETIRO_CAJERO,3780.65,2026-06-11 04:12:22,0
TX-0020400,CLI-03160,SISTEMA,DEPOSITO_EFECTIVO,4470.03,2026-06-11 04:14:22,0
TX-0013871,CLI-02148,SISTEMA,COMPRA_TARJETA,406.51,2026-06-11 04:20:22,0
TX-0022257,CLI-03442,SISTEMA,RETIRO_CAJERO,472.26,2026-06-11 04:22:22,0
TX-0028945,CLI-04456,SISTEMA,SPEI_RECIBIDO,153.32,2026-06-11 04:22:22,0
TX-0030110,CLI-04640,CLI-00500,SPEI_ENVIADO,1900.34,2026-06-11 04:24:22,0
TX-0023854,CLI-03687,SISTEMA,RETIRO_CAJERO,2595.21,2026-06-11 04:25:22,0
TX-0019960,CLI-03095,SISTEMA,SPEI_RECIBIDO,677.89,2026-06-11 04:27:22,0
TX-0015174,CLI-02349,SISTEMA,DEPOSITO_EFECTIVO,11022.72,2026-06-11 04:28:22,0
TX-0004197,CLI-00643,SISTEMA,DEPOSITO_EFECTIVO,14078.57,2026-06-11 04:30:22,0
TX-0029716,CLI-04576,SISTEMA,SPEI_RECIBIDO,3714.62,2026-06-11 04:31:22,0
TX-0020774,CLI-03214,SISTEMA,RETIRO_CAJERO,361.41,2026-06-11 04:33:22,0
TX-0000495,CLI-00077,SISTEMA,DEPOSITO_EFECTIVO,264.54,2026-06-11 04:33:22,0
TX-0030958,CLI-04764,CLI-00394,SPEI_ENVIADO,11836.69,2026-06-11 04:34:22,0
